Id,title,star,review,Cleaned,label
1688,espeedar morteza,5,ترجمه گوگل سرچشمه زاینده رود آب معدنی اورانوس اینجاست مکانی زیبا امکانات محدود خواب شبانه تحمل دردسر خوب طبیعی ورودی تومن تومن سوپ کباب داره همسرم دختر بودیم 13 خرداد دمای هوا سردترین درجه اصل سرچشمه زاینده رود آب معدنی اورانوس اینجاست مکانی زیبا امکاناتی محدود واسه خوابیدن تحمل دردسر خوبه طبیعیه ورودی تومنه الاچیق تومان سوپری کبابی داره خانمم دختر سالم یه اونجا بودیم 12 خرداد هوا سردترین موقعیت درجه,ترجمه گوگل سرچشمه زاینده رود آب معدنی اورانوس اینجاست مکانی زیبا امکانات محدود خواب شبانه تحمل دردسر خوب طبیعی ورودی تومن تومن سوپ کباب داره همسرم دختر بودیم 13 خرداد دمای هوا سردترین درجه اصل سرچشمه زاینده رود آب معدنی اورانوس اینجاست مکانی زیبا امکاناتی محدود واسه خوابیدن تحمل دردسر خوبه طبیعیه ورودی تومنه الاچیق تومان سوپری کبابی داره خانمم دختر سالم یه اونجا بودیم 12 خرداد هوا سردترین موقعیت درجه,1
1689,Amin Tabatabaee,4,ترجمه گوگل پیچیده ترین چشمه آب خنک محال بختیاری زیرساخت نداشت انبوه مردمی لذت بردن جذابیت هوای مطبوع آیند کمترین میزان امکانات سواری خودرو مجموع دلار ورودی خدمات خاصی بینیم original چشمه‌های دلنواز آب خنک گوارا بختیاری راحتی زیرساخت‌های آن‌ها جذابیت‌ها هوای دلپذیرش می‌آیند کم‌ترین امکانات خودروی سواری ورودی مبلغ تومان ورودی می‌گیرند ازای خدمات ارایه,ترجمه گوگل پیچیده ترین چشمه آب خنک محال بختیاری زیرساخت نداشت انبوه مردمی لذت بردن جذابیت هوای مطبوع آیند کمترین میزان امکانات سواری خودرو مجموع دلار ورودی خدمات خاصی بینیم original چشمه‌های دلنواز آب خنک گوارا بختیاری راحتی زیرساخت‌های آن‌ها جذابیت‌ها هوای دلپذیرش می‌آیند کم‌ترین امکانات خودروی سواری ورودی مبلغ تومان ورودی می‌گیرند ازای خدمات ارایه,1
1690,shahram habibpour,4,ترجمه گوگل خوب غذای تازه ماهی اصل مکانی زیبا غذای ماهی تازه,ترجمه گوگل خوب غذای تازه ماهی اصل مکانی زیبا غذای ماهی تازه,1
1691,محمود شجاعی,5,ترجمه گوگل فواره باغ سبز آکواریوم آبنما تعدادی اقامتگاه اجاره حیف تعدادشان امنیت ماهی باربیکیو فواره هست حمام جلوگیری خرابی آب اصلی چشمه پرابی داره توی اب گیاه سبز رنگ چشمه رامثل اکواریوم تعدادی الاچیق اجاره داره حیف تعدادش کمه ورودی میگیرن چادر زدن امنیت داره دکه داره ماهی کبابی داره همون ماهی چشمه سرویس بهداشتی بخاطر الوده نشدن اب دوره,ترجمه گوگل فواره باغ سبز آکواریوم آبنما تعدادی اقامتگاه اجاره حیف تعدادشان امنیت ماهی باربیکیو فواره هست حمام جلوگیری خرابی آب اصلی چشمه پرابی داره توی اب گیاه سبز رنگ چشمه رامثل اکواریوم تعدادی الاچیق اجاره داره حیف تعدادش کمه ورودی میگیرن چادر زدن امنیت داره دکه داره ماهی کبابی داره همون ماهی چشمه سرویس بهداشتی بخاطر الوده نشدن اب دوره,1
1692,yara yara,1,ترجمه گوگل امکانات کثیف کلید کامل زیبایی محیط بکر گم طبیعتی بکر زیبا هستید امکانات مراغه چغاکور اصلی پایین کثیف زیبایی بکر محیط توصیه رفته طبیعت بکر زیبا هستید مارکده چغاخور پیشنهاد,ترجمه گوگل امکانات کثیف کلید کامل زیبایی محیط بکر گم طبیعتی بکر زیبا هستید امکانات مراغه چغاکور اصلی پایین کثیف زیبایی بکر محیط توصیه رفته طبیعت بکر زیبا هستید مارکده چغاخور پیشنهاد,-1
1693,Mir Hassan Jamali Oskouei,4,ترجمه گوگل آبنماهای آب آب زلال تومان گیرند فضای سبز سرویس بهداشتی رسیدگی original چشمه آب آب شفاف سحرانگیز خوب 50 تومان ورودی میگیرند فضای سبز سرویس بهداشتی,ترجمه گوگل آبنماهای آب آب زلال تومان گیرند فضای سبز سرویس بهداشتی رسیدگی original چشمه آب آب شفاف سحرانگیز خوب 50 تومان ورودی میگیرند فضای سبز سرویس بهداشتی,1
1694,Mohsen Mehri Dehno,4,ترجمه گوگل مکان زیبا لذت توانید محیط طبیعی بتوانید آب لذت ببرید آب لذت ببرید معمول مدیریت ضعیف استان بیداد original مکان زیبا لذت توانید فضای طبیعی توانید آب چشمه بخورید ولذت ببرید معمول مدیریت ضعیف استان بیداد,ترجمه گوگل مکان زیبا لذت توانید محیط طبیعی بتوانید آب لذت ببرید آب لذت ببرید معمول مدیریت ضعیف استان بیداد original مکان زیبا لذت توانید فضای طبیعی توانید آب چشمه بخورید ولذت ببرید معمول مدیریت ضعیف استان بیداد,1
1695,Abbas Nouri,3,ترجمه گوگل شهربازی دل کوه چشمه آبی فراوان رودخانه تشکیل آرامش تعطیلات آخر هفته نباشد شلوغ مناسبی اصل مکان تفریحی دل کوه چشمه آب فراوانی رود آرامش تعطیلات آخر هفته نباشد شلوغ مناسبی,ترجمه گوگل شهربازی دل کوه چشمه آبی فراوان رودخانه تشکیل آرامش تعطیلات آخر هفته نباشد شلوغ مناسبی اصل مکان تفریحی دل کوه چشمه آب فراوانی رود آرامش تعطیلات آخر هفته نباشد شلوغ مناسبی,0
1696,Hasan. T,3,ترجمه گوگل زیبایی مسافر بودیم رسیدیم پارک آب آشامیدنی عمومی آب لوله کشی راهنمایی شستن ظرف شستن چشمه رسیدیم هزاران داخل چشمه اصلا بهداشتی اصل زیبایی مسافر بودیم رسیدیم اونجا پارک آب خوردنی عمومی شستن ظروف نداشت شستن بعلت نداشتن شیر آب مسیر چشمه راهنمایی حالیکه هزاران داخل چشمه اصلاً بهداشتی,ترجمه گوگل زیبایی مسافر بودیم رسیدیم پارک آب آشامیدنی عمومی آب لوله کشی راهنمایی شستن ظرف شستن چشمه رسیدیم هزاران داخل چشمه اصلا بهداشتی اصل زیبایی مسافر بودیم رسیدیم اونجا پارک آب خوردنی عمومی شستن ظروف نداشت شستن بعلت نداشتن شیر آب مسیر چشمه راهنمایی حالیکه هزاران داخل چشمه اصلاً بهداشتی,0
1697,Omid O H Kh,5,ترجمه گوگل مکان شگفت انگیز منبع جالب زاینده رود شلوغ تعطیلات اصل مکان شگفت انگیز سرچشمه جالب زاینده رود شلوغ تعطیلات,ترجمه گوگل مکان شگفت انگیز منبع جالب زاینده رود شلوغ تعطیلات اصل مکان شگفت انگیز سرچشمه جالب زاینده رود شلوغ تعطیلات,1
1698,سیدمحمد موسویان,1,ترجمه گوگل مشغول فریبنده همونجوری پسش برنمیاد ورودی 50 تومن میگیرن شدم دیدم نرفتم بنشینم خانواده ماشین شدم برگشتم اصل شلوغه وکثیف توی یه کله بهش نمیشه دم درش تومن ورودی میگیرند شدم دیدم نشستن کمه اصلا پیاده نشدم ماشین زدیم خانواده وبرگشتیم,ترجمه گوگل مشغول فریبنده همونجوری پسش برنمیاد ورودی 50 تومن میگیرن شدم دیدم نرفتم بنشینم خانواده ماشین شدم برگشتم اصل شلوغه وکثیف توی یه کله بهش نمیشه دم درش تومن ورودی میگیرند شدم دیدم نشستن کمه اصلا پیاده نشدم ماشین زدیم خانواده وبرگشتیم,-1
